date,hour,rented_bike_count,temperature,humidity,wind_speed,dew_point,solar_radiation,rainfall,snowfall,cloud_cover,apparent_temperature,wind_gusts,sunshine_duration
2024-01-11,20,1327,4.6,65,4.39,-1.4,0.0,0.0,0.0,80,-0.0,6.7,0.0
2024-01-11,21,982,4.8,63,4.24,-1.7,0.0,0.0,0.0,71,0.2,7.1,0.0
2024-01-11,22,738,4.9,62,3.32,-1.7,0.0,0.0,0.0,46,0.8,6.7,0.0
2024-01-11,23,445,4.0,69,2.26,-1.3,0.0,0.0,0.0,24,0.5,5.2,0.0
2024-01-12,0,255,3.0,74,3.34,-1.3,0.0,0.0,0.0,2,-1.1,5.0,0.0
2024-01-12,1,133,2.4,78,3.44,-1.0,0.0,0.0,0.0,0,-1.7,5.5,0.0
2024-01-12,2,67,1.9,82,3.13,-0.9,0.0,0.0,0.0,0,-1.9,5.5,0.0
2024-01-12,3,49,1.4,84,2.92,-1.0,0.0,0.0,0.0,0,-2.4,5.0,0.0
2024-01-12,4,56,1.1,83,2.79,-1.5,0.0,0.0,0.0,4,-2.7,4.7,0.0
2024-01-12,5,224,0.3,85,2.36,-1.9,0.0,0.0,0.0,12,-3.3,4.4,0.0
2024-01-12,6,661,-0.6,87,2.15,-2.4,0.0,0.0,0.0,0,-4.2,3.6,0.0
2024-01-12,7,1509,-1.3,89,2.32,-2.8,0.0,0.0,0.0,38,-5.0,3.2,0.0
2024-01-12,8,2408,-2.1,90,2.77,-3.4,0.0,0.0,0.0,18,-6.1,3.7,0.0
2024-01-12,9,1956,0.2,88,1.4,-1.6,17.0,0.0,0.0,100,-2.9,3.5,162.49
2024-01-12,10,1410,2.8,79,1.84,-0.4,126.0,0.0,0.0,99,-0.4,3.6,3600.0
2024-01-12,11,1573,5.3,69,1.5,0.1,253.0,0.0,0.0,94,2.5,3.7,3600.0
2024-01-12,12,1899,6.9,63,1.75,0.2,392.0,0.0,0.0,100,3.9,4.7,3600.0
2024-01-12,13,1904,7.6,58,1.46,-0.2,405.0,0.0,0.0,100,4.7,4.6,3600.0
2024-01-12,14,2143,8.0,56,2.94,-0.3,377.0,0.0,0.0,95,4.3,5.8,3600.0
2024-01-12,15,2321,8.0,51,4.6,-1.5,392.0,0.0,0.0,81,3.3,8.1,3600.0
2024-01-12,16,2491,7.1,53,5.26,-1.7,298.0,0.0,0.0,100,2.0,9.2,3600.0
2024-01-12,17,2608,5.9,68,4.52,0.5,146.0,0.0,0.0,100,1.5,9.0,3600.0
2024-01-12,18,2330,4.8,80,4.16,1.6,23.0,0.0,0.0,100,0.8,7.3,0.0
2024-01-12,19,1670,5.2,82,4.57,2.3,0.0,0.0,0.0,100,1.1,7.4,0.0
2024-01-12,20,1106,5.7,80,5.51,2.6,0.0,0.0,0.0,100,1.2,8.9,0.0
2024-01-12,21,800,6.1,81,6.13,3.1,0.0,0.0,0.0,100,1.3,9.9,0.0
2024-01-12,22,406,6.5,83,5.1,3.8,0.0,0.2,0.0,100,2.4,10.5,0.0
2024-01-12,23,142,6.6,87,5.7,4.6,0.0,0.6,0.0,100,2.3,9.1,0.0
2024-01-13,0,106,7.1,91,7.91,5.8,0.0,3.2,0.0,100,1.9,13.9,0.0
2024-01-13,1,30,8.0,92,8.92,6.8,0.0,1.8,0.0,100,2.5,15.1,0.0
2024-01-13,2,20,8.6,93,7.89,7.5,0.0,3.5,0.0,100,3.9,16.7,0.0
2024-01-13,3,28,10.2,92,8.51,8.9,0.0,6.8,0.0,100,5.5,13.7,0.0
2024-01-13,4,33,10.9,94,9.24,9.9,0.0,4.5,0.0,100,6.0,15.2,0.0
2024-01-13,5,73,11.5,92,8.46,10.3,0.0,1.6,0.0,100,7.2,16.5,0.0
2024-01-13,6,169,11.4,93,6.29,10.3,0.0,0.0,0.0,100,8.2,13.8,0.0
2024-01-13,7,356,10.9,95,4.12,10.2,0.0,0.6,0.0,72,8.9,9.9,0.0
2024-01-13,8,848,10.6,97,3.1,10.2,0.0,0.1,0.0,61,9.1,6.6,0.0
2024-01-13,9,1314,14.3,91,5.69,12.9,13.0,0.0,0.0,61,12.2,11.0,0.0
2024-01-13,10,1930,14.5,94,5.87,13.6,55.0,0.6,0.0,100,12.6,11.4,1246.6
2024-01-13,11,2460,14.0,84,7.77,11.3,128.0,0.1,0.0,13,10.4,12.4,3600.0
2024-01-13,12,2115,13.7,68,9.05,7.9,345.0,0.1,0.0,34,8.4,14.4,3600.0
2024-01-13,13,2033,12.8,51,8.86,2.9,357.0,0.0,0.0,84,6.6,15.3,3600.0
2024-01-13,14,2198,10.7,49,9.5,0.5,220.0,0.0,0.0,100,3.7,15.6,2374.86
2024-01-13,15,2244,8.6,47,7.91,-2.1,111.0,0.0,0.0,93,2.1,15.6,0.0
2024-01-13,16,2070,8.4,43,9.29,-3.4,168.0,0.0,0.0,10,1.0,15.4,2500.71
2024-01-13,17,1456,7.8,38,8.68,-5.7,166.0,0.0,0.0,1,0.4,15.2,3600.0
2024-01-13,18,1160,6.0,39,8.64,-6.9,32.0,0.0,0.0,1,-1.5,14.5,1201.43
2024-01-13,19,955,4.1,43,8.84,-7.2,0.0,0.0,0.0,32,-3.5,15.0,0.0
2024-01-13,20,708,3.0,43,8.1,-8.3,0.0,0.0,0.0,0,-4.4,14.6,0.0
2024-01-13,21,499,4.0,42,7.46,-7.7,0.0,0.0,0.0,46,-2.9,14.9,0.0
2024-01-13,22,476,2.8,45,6.82,-7.9,0.0,0.0,0.0,13,-3.9,12.2,0.0
2024-01-13,23,406,1.7,47,7.11,-8.6,0.0,0.0,0.0,4,-5.2,11.3,0.0
2024-01-14,0,266,1.0,48,7.08,-8.8,0.0,0.0,0.0,1,-5.8,12.0,0.0
2024-01-14,1,218,0.3,50,6.43,-9.0,0.0,0.0,0.0,0,-6.2,11.6,0.0
2024-01-14,2,129,-0.4,51,5.91,-9.3,0.0,0.0,0.0,0,-6.7,10.6,0.0
2024-01-14,3,105,-1.1,53,5.28,-9.4,0.0,0.0,0.0,0,-7.0,9.6,0.0
2024-01-14,4,68,-1.4,54,5.98,-9.5,0.0,0.0,0.0,0,-7.8,9.6,0.0
2024-01-14,5,43,-1.6,55,5.66,-9.5,0.0,0.0,0.0,2,-7.7,10.0,0.0
2024-01-14,6,133,-1.8,56,4.72,-9.3,0.0,0.0,0.0,0,-7.4,9.2,0.0
2024-01-14,7,323,-2.0,59,3.8,-8.9,0.0,0.0,0.0,0,-7.2,7.6,0.0
2024-01-14,8,581,-2.2,62,4.06,-8.6,0.0,0.0,0.0,4,-7.4,6.6,0.0
2024-01-14,9,1097,-0.2,59,5.52,-7.2,18.0,0.0,0.0,3,-6.1,8.7,230.37
2024-01-14,10,1440,1.4,56,5.96,-6.5,145.0,0.0,0.0,6,-4.7,9.7,3600.0
2024-01-14,11,1795,3.0,51,6.85,-6.1,300.0,0.0,0.0,2,-3.4,11.9,3600.0
2024-01-14,12,1840,4.8,48,6.87,-5.4,402.0,0.0,0.0,1,-1.6,11.8,3600.0
2024-01-14,13,1436,6.2,45,8.3,-5.0,467.0,0.0,0.07,97,-0.9,13.2,3600.0
2024-01-14,14,1469,3.2,65,8.28,-2.7,188.0,0.1,0.14,98,-3.7,18.7,145.35
2024-01-14,15,1537,2.8,42,9.07,-8.7,151.0,0.0,0.07,100,-5.1,15.6,0.0
2024-01-14,16,1452,2.5,37,9.15,-10.6,126.0,0.0,0.0,3,-5.6,14.9,0.0
2024-01-14,17,1158,1.2,30,10.1,-14.4,185.0,0.0,0.0,9,-7.6,18.0,3600.0
2024-01-14,18,910,-0.3,32,8.1,-15.0,34.0,0.0,0.0,24,-8.1,16.3,1269.96
2024-01-14,19,739,-2.0,32,6.41,-16.3,0.0,0.0,0.0,0,-9.0,13.3,0.0
2024-01-14,20,552,-2.8,35,5.76,-16.1,0.0,0.0,0.0,34,-9.5,10.6,0.0
2024-01-14,21,437,-2.6,36,5.4,-15.6,0.0,0.0,0.0,35,-9.0,9.1,0.0
2024-01-14,22,356,-3.4,38,5.41,-15.6,0.0,0.0,0.0,41,-9.8,9.0,0.0
2024-01-14,23,269,-3.9,40,4.43,-15.5,0.0,0.0,0.0,79,-9.8,8.9,0.0
2024-01-15,0,182,-4.6,43,2.82,-15.2,0.0,0.0,0.0,14,-9.6,7.2,0.0
2024-01-15,1,79,-5.2,47,2.0,-14.7,0.0,0.0,0.0,13,-9.8,4.5,0.0
2024-01-15,2,48,-5.5,50,2.18,-14.4,0.0,0.0,0.0,93,-10.1,3.6,0.0
2024-01-15,3,36,-5.7,51,2.24,-14.4,0.0,0.0,0.0,43,-10.4,3.7,0.0
2024-01-15,4,45,-5.9,51,2.09,-14.4,0.0,0.0,0.0,92,-10.6,3.6,0.0
2024-01-15,5,96,-5.6,50,2.0,-14.3,0.0,0.0,0.0,100,-10.1,3.8,0.0
2024-01-15,6,221,-5.2,46,2.46,-15.1,0.0,0.0,0.0,76,-10.0,4.1,0.0
2024-01-15,7,507,-5.5,47,2.01,-15.0,0.0,0.0,0.0,58,-10.1,4.2,0.0
2024-01-15,8,822,-6.0,51,1.84,-14.4,0.0,0.0,0.0,28,-10.5,3.5,0.0
2024-01-15,9,970,-5.4,50,2.69,-14.3,19.0,0.0,0.0,7,-10.4,4.3,235.99
2024-01-15,10,1190,-4.4,40,3.01,-16.1,145.0,0.0,0.0,22,-9.6,5.9,3600.0
2024-01-15,11,1333,-3.4,42,2.92,-14.4,290.0,0.0,0.0,26,-8.5,6.2,3600.0
2024-01-15,12,1304,-2.3,40,2.79,-14.1,407.0,0.0,0.0,38,-7.3,6.3,3600.0
2024-01-15,13,1411,-1.4,38,3.07,-14.0,457.0,0.0,0.0,100,-6.5,6.6,3600.0
2024-01-15,14,1412,-1.0,37,3.18,-14.0,338.0,0.0,0.0,100,-6.2,6.6,3600.0
2024-01-15,15,1533,-1.1,38,3.14,-13.5,208.0,0.0,0.0,100,-6.2,6.5,118.32
2024-01-15,16,1529,-0.9,40,2.64,-13.0,196.0,0.0,0.0,100,-5.8,6.2,1431.64
2024-01-15,17,1371,-1.2,40,2.7,-13.0,114.0,0.0,0.0,100,-6.1,5.2,948.8
2024-01-15,18,1176,-1.5,43,2.46,-12.4,15.0,0.0,0.0,100,-6.2,4.6,0.0
2024-01-15,19,954,-1.7,47,2.46,-11.6,0.0,0.0,0.0,100,-6.4,4.2,0.0
2024-01-15,20,614,-2.0,52,2.72,-10.5,0.0,0.0,0.0,100,-6.7,4.5,0.0
2024-01-15,21,375,-2.9,52,2.91,-11.5,0.0,0.0,0.07,100,-7.8,5.0,0.0
2024-01-15,22,213,-3.5,61,2.24,-9.9,0.0,0.0,0.21,100,-7.9,5.0,0.0
2024-01-15,23,118,-3.8,66,1.53,-9.2,0.0,0.0,0.28,100,-7.7,4.0,0.0
2024-01-16,0,43,-3.9,72,1.66,-8.2,0.0,0.0,0.21,100,-7.9,3.2,0.0
2024-01-16,1,22,-4.2,79,0.4,-7.3,0.0,0.0,0.49,100,-7.4,3.3,0.0
2024-01-16,2,18,-4.2,81,0.22,-7.0,0.0,0.0,0.35,100,-7.3,1.6,0.0
2024-01-16,3,12,-4.1,82,1.53,-6.7,0.0,0.0,0.35,100,-7.8,3.1,0.0
2024-01-16,4,27,-4.1,83,2.19,-6.6,0.0,0.0,0.28,100,-8.2,4.0,0.0
2024-01-16,5,103,-4.1,85,2.56,-6.3,0.0,0.0,0.28,100,-8.4,4.5,0.0
2024-01-16,6,299,-3.9,85,3.14,-6.0,0.0,0.0,0.42,100,-8.4,5.4,0.0
2024-01-16,7,588,-3.5,84,3.33,-5.8,0.0,0.0,0.14,100,-8.1,5.7,0.0
2024-01-16,8,889,-3.2,86,4.06,-5.3,0.0,0.1,0.28,100,-8.1,6.7,0.0
2024-01-16,9,576,-2.8,89,3.76,-4.4,2.0,0.0,0.21,100,-7.5,6.3,0.0
2024-01-16,10,302,-2.2,90,3.77,-3.6,24.0,0.1,0.28,100,-6.8,6.4,0.0
2024-01-16,11,293,-1.9,89,4.29,-3.4,43.0,0.3,0.07,100,-6.7,7.2,0.0
2024-01-16,12,348,-1.8,91,4.03,-3.1,42.0,1.4,0.0,100,-6.5,7.2,0.0
2024-01-16,13,350,-1.5,94,3.89,-2.4,74.0,0.6,0.0,100,-6.0,7.5,0.0
2024-01-16,14,416,-1.1,94,4.61,-2.0,89.0,0.4,0.0,100,-5.9,7.1,0.0
2024-01-16,15,439,-1.0,92,6.45,-2.2,64.0,1.2,0.07,100,-6.8,10.6,0.0
2024-01-16,16,621,-1.7,89,4.6,-3.2,44.0,0.1,0.14,100,-6.7,10.6,0.0
2024-01-16,17,1022,-1.1,86,4.58,-3.2,29.0,0.0,0.07,100,-6.1,7.9,0.0
2024-01-16,18,931,-1.2,85,4.04,-3.4,8.0,0.0,0.07,100,-5.9,7.3,0.0
2024-01-16,19,674,-1.1,80,5.26,-4.1,0.0,0.0,0.0,100,-6.5,8.4,0.0
2024-01-16,20,443,-2.2,76,5.5,-5.8,0.0,0.0,0.0,100,-8.0,9.2,0.0
2024-01-16,21,315,-4.0,75,5.45,-7.8,0.0,0.0,0.0,98,-9.9,10.0,0.0
2024-01-16,22,230,-4.8,70,6.24,-9.4,0.0,0.0,0.0,0,-11.2,10.1,0.0
2024-01-16,23,108,-5.8,64,5.7,-11.5,0.0,0.0,0.0,0,-12.2,10.7,0.0
2024-01-17,0,50,-6.5,68,4.22,-11.4,0.0,0.0,0.0,0,-12.0,9.4,0.0
2024-01-17,1,27,-6.5,66,4.79,-11.9,0.0,0.0,0.0,0,-12.4,7.7,0.0
2024-01-17,2,16,-6.9,64,4.92,-12.6,0.0,0.0,0.0,0,-12.9,7.8,0.0
2024-01-17,3,13,-7.2,63,5.1,-13.0,0.0,0.0,0.0,0,-13.3,8.1,0.0
2024-01-17,4,26,-7.5,64,4.83,-13.2,0.0,0.0,0.0,0,-13.5,8.1,0.0
2024-01-17,5,136,-7.9,63,4.52,-13.6,0.0,0.0,0.0,0,-13.7,7.6,0.0
2024-01-17,6,379,-8.2,63,4.24,-14.1,0.0,0.0,0.0,0,-14.0,7.2,0.0
2024-01-17,7,828,-8.6,64,4.28,-14.3,0.0,0.0,0.0,0,-14.4,6.9,0.0
2024-01-17,8,1455,-9.1,64,4.31,-14.6,0.0,0.0,0.0,0,-14.9,7.0,0.0
2024-01-17,9,1028,-8.7,59,4.5,-15.3,21.0,0.0,0.0,0,-14.6,7.6,452.39
2024-01-17,10,632,-7.9,53,5.6,-15.8,157.0,0.0,0.0,0,-14.5,9.6,3600.0
2024-01-17,11,580,-7.0,47,6.04,-16.4,311.0,0.0,0.0,0,-13.8,10.6,3600.0
2024-01-17,12,680,-6.1,40,5.9,-17.6,432.0,0.0,0.0,0,-12.9,10.8,3600.0
2024-01-17,13,691,-5.3,35,6.3,-18.6,501.0,0.0,0.0,0,-12.4,11.4,3600.0
2024-01-17,14,774,-4.6,32,6.62,-18.8,507.0,0.0,0.0,0,-11.8,11.8,3600.0
2024-01-17,15,852,-4.3,30,6.52,-19.4,455.0,0.0,0.0,0,-11.5,11.8,3600.0
2024-01-17,16,1062,-4.3,30,6.2,-19.4,348.0,0.0,0.0,0,-11.3,11.5,3600.0
2024-01-17,17,1495,-4.8,32,5.82,-19.1,196.0,0.0,0.0,0,-11.6,10.7,3600.0
2024-01-17,18,1293,-5.9,39,4.4,-17.7,42.0,0.0,0.0,0,-11.9,9.4,1484.69
2024-01-17,19,933,-6.2,43,4.7,-16.7,0.0,0.0,0.0,0,-12.3,7.4,0.0
2024-01-17,20,599,-6.1,45,5.11,-16.2,0.0,0.0,0.0,0,-12.4,8.2,0.0
2024-01-17,21,440,-6.5,47,5.09,-16.0,0.0,0.0,0.0,0,-12.8,8.2,0.0
2024-01-17,22,327,-6.4,46,5.39,-16.0,0.0,0.0,0.0,0,-12.8,8.7,0.0
2024-01-17,23,181,-6.4,46,4.49,-16.1,0.0,0.0,0.0,0,-12.4,8.5,0.0
2024-01-18,0,85,-6.5,48,4.16,-15.7,0.0,0.0,0.0,0,-12.3,7.1,0.0
2024-01-18,1,45,-6.6,51,4.02,-15.2,0.0,0.0,0.0,35,-12.3,6.7,0.0
2024-01-18,2,21,-6.7,53,4.08,-14.7,0.0,0.0,0.0,98,-12.4,6.5,0.0
2024-01-18,3,13,-6.8,55,3.81,-14.4,0.0,0.0,0.0,34,-12.3,6.7,0.0
2024-01-18,4,30,-6.9,56,3.55,-14.1,0.0,0.0,0.0,59,-12.2,6.1,0.0
2024-01-18,5,133,-6.9,57,3.74,-13.9,0.0,0.0,0.0,44,-12.3,5.9,0.0
2024-01-18,6,450,-6.9,58,3.2,-13.8,0.0,0.0,0.0,100,-12.0,5.9,0.0
2024-01-18,7,1034,-6.5,58,3.27,-13.5,0.0,0.0,0.0,100,-11.7,5.3,0.0
2024-01-18,8,1787,-6.3,64,3.11,-12.0,0.0,0.0,0.0,100,-11.3,5.2,0.0
2024-01-18,9,1211,-5.0,52,3.11,-13.3,11.0,0.0,0.0,100,-10.1,5.2,0.0
2024-01-18,10,813,-4.0,47,3.75,-13.5,69.0,0.0,0.0,100,-9.4,6.4,0.0
2024-01-18,11,752,-3.2,46,3.36,-13.2,129.0,0.0,0.07,100,-8.4,6.7,0.0
2024-01-18,12,844,-2.5,47,4.5,-12.2,178.0,0.0,0.07,100,-8.2,7.9,0.0
2024-01-18,13,885,-1.6,47,4.74,-11.6,247.0,0.0,0.07,100,-7.5,8.7,0.0
2024-01-18,14,1012,-0.5,45,4.22,-11.1,322.0,0.0,0.07,100,-6.1,8.7,2433.66
2024-01-18,15,1160,0.0,44,4.2,-10.7,249.0,0.0,0.0,100,-5.5,7.9,352.2
2024-01-18,16,1402,0.3,44,3.75,-10.6,162.0,0.0,0.0,100,-5.0,7.5,0.0
2024-01-18,17,1962,0.1,46,2.98,-10.2,101.0,0.0,0.0,100,-4.7,6.4,0.0
2024-01-18,18,1727,-1.2,52,1.98,-9.8,20.0,0.0,0.0,100,-5.4,4.6,0.0
2024-01-18,19,1238,-1.6,55,1.7,-9.5,0.0,0.0,0.0,100,-5.7,3.0,0.0
2024-01-18,20,824,-1.7,56,1.77,-9.2,0.0,0.0,0.0,100,-5.8,2.6,0.0
2024-01-18,21,616,-1.8,55,2.06,-9.5,0.0,0.0,0.0,100,-6.0,3.2,0.0
2024-01-18,22,444,-1.7,56,1.68,-9.3,0.0,0.0,0.0,100,-5.7,3.3,0.0
2024-01-18,23,284,-1.9,58,1.1,-9.0,0.0,0.0,0.0,100,-5.6,2.6,0.0
2024-01-19,0,128,-2.3,64,1.21,-8.3,0.0,0.0,0.0,100,-6.0,2.2,0.0
2024-01-19,1,66,-2.8,69,1.2,-7.8,0.0,0.0,0.0,100,-6.5,2.0,0.0
2024-01-19,2,50,-3.0,72,1.0,-7.3,0.0,0.0,0.0,100,-6.5,1.7,0.0
2024-01-19,3,39,-2.7,72,1.84,-7.1,0.0,0.0,0.0,100,-6.7,2.6,0.0
2024-01-19,4,65,-2.9,73,2.1,-7.1,0.0,0.0,0.0,100,-7.0,3.1,0.0
2024-01-19,5,166,-2.8,73,1.98,-6.9,0.0,0.0,0.0,100,-6.8,3.6,0.0
2024-01-19,6,426,-2.8,77,2.06,-6.2,0.0,0.0,0.07,100,-6.7,2.9,0.0
2024-01-19,7,955,-2.9,81,2.33,-5.7,0.0,0.0,0.07,100,-6.9,3.0,0.0
2024-01-19,8,1573,-3.0,83,2.44,-5.5,0.0,0.0,0.07,100,-7.1,3.7,0.0
2024-01-19,9,1026,-2.8,79,1.86,-6.0,11.0,0.0,0.14,100,-6.7,4.2,0.0
2024-01-19,10,748,-2.3,76,2.11,-6.0,50.0,0.0,0.14,100,-6.3,3.9,0.0
2024-01-19,11,591,-1.7,73,3.48,-6.0,98.0,0.0,0.14,100,-6.4,6.0,0.0
2024-01-19,12,579,-1.4,71,4.55,-5.9,113.0,0.0,0.21,100,-6.6,7.6,0.0
2024-01-19,13,584,-1.3,71,4.47,-5.8,150.0,0.0,0.28,100,-6.5,8.1,0.0
2024-01-19,14,636,-1.1,68,4.52,-6.3,215.0,0.0,0.21,100,-6.4,8.1,0.0
2024-01-19,15,699,-1.0,65,4.55,-6.8,206.0,0.0,0.14,100,-6.4,8.2,0.0
2024-01-19,16,930,-1.1,65,4.57,-6.9,143.0,0.0,0.14,100,-6.5,8.1,0.0
2024-01-19,17,1227,-1.8,72,3.61,-6.1,82.0,0.0,0.14,100,-6.6,7.8,0.0
2024-01-19,18,1169,-2.5,76,3.76,-6.1,22.0,0.0,0.07,100,-7.3,6.3,0.0
2024-01-19,19,838,-3.2,75,3.88,-6.9,0.0,0.0,0.07,100,-8.2,6.5,0.0
2024-01-19,20,571,-3.7,74,3.57,-7.6,0.0,0.0,0.0,100,-8.6,6.5,0.0
2024-01-19,21,390,-4.1,73,2.88,-8.2,0.0,0.0,0.0,100,-8.7,5.7,0.0
2024-01-19,22,320,-4.7,80,1.57,-7.6,0.0,0.0,0.0,99,-8.5,4.5,0.0
2024-01-19,23,269,-4.1,75,3.5,-7.9,0.0,0.0,0.0,100,-9.0,5.1,0.0
2024-01-20,0,187,-4.1,64,4.6,-9.9,0.0,0.0,0.0,44,-9.7,7.4,0.0
2024-01-20,1,109,-5.0,63,5.16,-11.1,0.0,0.0,0.0,100,-11.0,8.1,0.0
2024-01-20,2,79,-5.8,59,5.61,-12.6,0.0,0.0,0.0,58,-12.2,9.1,0.0
2024-01-20,3,42,-6.8,60,5.59,-13.3,0.0,0.0,0.0,5,-13.2,9.2,0.0
2024-01-20,4,30,-7.5,62,5.17,-13.5,0.0,0.0,0.0,4,-13.7,9.0,0.0
2024-01-20,5,34,-7.9,64,4.86,-13.6,0.0,0.0,0.0,0,-13.9,8.3,0.0
2024-01-20,6,93,-8.1,63,4.41,-13.8,0.0,0.0,0.0,1,-13.9,7.9,0.0
2024-01-20,7,243,-8.2,64,3.91,-13.9,0.0,0.0,0.0,1,-13.7,7.0,0.0
2024-01-20,8,479,-8.3,65,3.47,-13.7,0.0,0.0,0.0,4,-13.6,6.2,0.0
2024-01-20,9,684,-7.7,60,4.33,-14.2,23.0,0.0,0.0,1,-13.5,7.3,493.4
2024-01-20,10,854,-6.6,49,5.83,-15.5,162.0,0.0,0.0,10,-13.2,9.5,3600.0
2024-01-20,11,1052,-5.6,44,6.11,-16.0,312.0,0.0,0.0,8,-12.4,10.8,3600.0
2024-01-20,12,1068,-4.4,39,6.52,-16.4,437.0,0.0,0.0,63,-11.4,11.6,3600.0
2024-01-20,13,1148,-3.7,39,6.72,-15.8,492.0,0.0,0.0,51,-10.9,12.0,3600.0
2024-01-20,14,1137,-3.5,37,6.96,-16.1,490.0,0.0,0.0,51,-10.7,12.2,3600.0
2024-01-20,15,1035,-3.8,38,7.13,-16.1,428.0,0.0,0.0,99,-11.1,12.3,3600.0
2024-01-20,16,974,-4.6,40,7.27,-16.1,293.0,0.0,0.0,97,-12.0,12.4,3600.0
2024-01-20,17,766,-5.4,43,6.99,-15.9,170.0,0.0,0.0,100,-12.7,12.3,3600.0
2024-01-20,18,695,-6.4,48,6.02,-15.5,37.0,0.0,0.0,100,-13.2,11.6,289.44
2024-01-20,19,571,-6.8,50,5.99,-15.5,0.0,0.0,0.0,100,-13.5,9.7,0.0
2024-01-20,20,423,-7.1,50,6.08,-15.7,0.0,0.0,0.0,54,-13.9,9.9,0.0
2024-01-20,21,297,-7.4,50,6.38,-15.9,0.0,0.0,0.0,99,-14.3,10.2,0.0
2024-01-20,22,251,-7.4,51,6.52,-15.7,0.0,0.0,0.0,73,-14.4,10.5,0.0
2024-01-20,23,227,-7.6,54,6.34,-15.3,0.0,0.0,0.0,79,-14.5,10.5,0.0
2024-01-21,0,158,-7.5,56,6.29,-14.7,0.0,0.0,0.0,87,-14.3,10.5,0.0
2024-01-21,1,110,-7.4,58,5.8,-14.3,0.0,0.0,0.0,39,-13.9,10.2,0.0
2024-01-21,2,74,-7.2,59,5.3,-13.8,0.0,0.0,0.0,25,-13.5,9.3,0.0
2024-01-21,3,41,-6.7,58,5.38,-13.6,0.0,0.0,0.0,31,-13.0,8.6,0.0
2024-01-21,4,28,-6.8,58,5.31,-13.8,0.0,0.0,0.0,21,-13.1,8.6,0.0
2024-01-21,5,31,-7.0,58,5.52,-13.9,0.0,0.0,0.0,14,-13.4,8.8,0.0
2024-01-21,6,83,-7.2,57,5.59,-14.2,0.0,0.0,0.0,5,-13.7,9.1,0.0
2024-01-21,7,214,-7.4,58,5.23,-14.3,0.0,0.0,0.0,43,-13.6,9.0,0.0
2024-01-21,8,337,-7.6,59,4.89,-14.2,0.0,0.0,0.0,8,-13.7,8.4,0.0
2024-01-21,9,574,-6.6,55,5.16,-14.1,24.0,0.0,0.0,2,-12.8,8.1,586.36
2024-01-21,10,777,-5.7,49,6.26,-14.8,163.0,0.0,0.0,1,-12.6,10.4,3600.0
2024-01-21,11,975,-4.9,45,6.39,-15.0,317.0,0.0,0.0,0,-11.8,11.1,3600.0
2024-01-21,12,1195,-3.7,41,6.44,-15.0,438.0,0.0,0.0,1,-10.7,11.4,3600.0
2024-01-21,13,1250,-2.7,39,6.04,-14.9,507.0,0.0,0.0,0,-9.5,11.5,3600.0
2024-01-21,14,1213,-1.8,37,6.19,-14.7,518.0,0.0,0.0,0,-8.6,11.0,3600.0
2024-01-21,15,1211,-1.3,37,6.55,-14.3,464.0,0.0,0.0,0,-8.2,11.4,3600.0
2024-01-21,16,1169,-1.3,38,6.42,-13.8,356.0,0.0,0.0,1,-8.1,11.4,3600.0
2024-01-21,17,956,-2.0,43,5.72,-13.0,206.0,0.0,0.0,0,-8.5,11.0,3600.0
2024-01-21,18,862,-3.7,51,4.62,-12.4,50.0,0.0,0.0,0,-9.5,9.2,1787.33
2024-01-21,19,544,-4.5,56,4.75,-12.0,0.0,0.0,0.0,0,-10.4,7.6,0.0
2024-01-21,20,412,-5.0,59,4.67,-11.8,0.0,0.0,0.0,0,-10.8,7.5,0.0
2024-01-21,21,345,-4.5,55,4.83,-12.1,0.0,0.0,0.0,0,-10.4,7.9,0.0
2024-01-21,22,269,-4.9,58,4.26,-11.8,0.0,0.0,0.0,0,-10.5,7.6,0.0
2024-01-21,23,144,-5.4,62,3.67,-11.5,0.0,0.0,0.0,0,-10.6,6.7,0.0
2024-01-22,0,79,-5.8,65,3.62,-11.4,0.0,0.0,0.0,0,-11.0,5.7,0.0
2024-01-22,1,39,-6.0,66,3.4,-11.3,0.0,0.0,0.0,0,-11.1,5.6,0.0
2024-01-22,2,28,-6.2,66,3.01,-11.5,0.0,0.0,0.0,0,-11.1,5.2,0.0
2024-01-22,3,21,-6.4,67,2.56,-11.6,0.0,0.0,0.0,0,-11.1,4.6,0.0
2024-01-22,4,42,-6.5,67,2.25,-11.6,0.0,0.0,0.0,0,-11.1,3.8,0.0
2024-01-22,5,185,-6.6,68,2.01,-11.6,0.0,0.0,0.0,0,-11.0,3.4,0.0
2024-01-22,6,580,-6.9,70,1.65,-11.5,0.0,0.0,0.0,0,-11.1,3.1,0.0
2024-01-22,7,1173,-7.0,71,1.9,-11.3,0.0,0.0,0.0,0,-11.3,2.8,0.0
2024-01-22,8,2225,-7.1,73,2.12,-11.1,0.0,0.0,0.0,0,-11.5,3.1,0.0
2024-01-22,9,1547,-6.0,67,2.62,-11.1,25.0,0.0,0.0,0,-10.7,4.2,602.8
2024-01-22,10,984,-3.7,56,2.28,-11.1,162.0,0.0,0.0,0,-8.2,4.7,3600.0
2024-01-22,11,988,-1.9,47,2.24,-11.6,316.0,0.0,0.0,0,-6.4,5.3,3600.0
2024-01-22,12,1196,-0.1,41,2.83,-11.8,436.0,0.0,0.0,98,-5.0,6.3,3600.0
